carat,cut,color,clarity,depth,table,price,x,y,z,volume,dimension_ratio,carat_category,Cluster,price_usd,Segment
1.2,Very Good,G,VS1,61.0,59.0,9.056956065076823,6.81,6.86,4.17,194.808222,1.6390887290167866,Medium,2,8576.99999999998,Luxury Segment
1.37,Premium,H,VS1,60.9,59.0,9.056956065076823,7.24,7.17,4.39,227.888412,1.64123006833713,Medium,2,8576.99999999998,Luxury Segment
1.01,Premium,F,VVS2,59.3,60.0,9.057189192482008,6.52,6.5,3.86,163.58679999999998,1.6865284974093264,Medium,2,8579.000000000002,Luxury Segment
1.5,Very Good,G,SI2,60.7,61.0,9.05730573580712,7.33,7.36,4.46,240.61164800000003,1.6468609865470851,Medium,2,8579.999999999989,Luxury Segment
1.5,Good,I,SI1,64.0,60.0,9.05730573580712,7.13,7.25,4.6,237.7855,1.5630434782608695,Medium,0,8579.999999999989,Premium Segment
1.5,Ideal,G,SI2,61.4,56.0,9.05730573580712,7.34,7.38,4.52,244.84478399999995,1.6283185840707963,Medium,0,8579.999999999989,Premium Segment
1.5,Ideal,G,SI2,62.0,57.0,9.05730573580712,7.26,7.31,4.52,239.879112,1.6117256637168142,Medium,0,8579.999999999989,Premium Segment
1.5,Premium,I,SI1,61.8,58.0,9.05730573580712,7.26,7.3,4.5,238.491,1.6177777777777775,Medium,0,8579.999999999989,Premium Segment
1.25,Very Good,G,VS1,62.7,56.0,9.05730573580712,6.81,6.93,4.31,203.403123,1.593967517401392,Medium,0,8579.999999999989,Premium Segment
1.52,Premium,J,VS1,62.2,59.0,9.05730573580712,7.38,7.32,4.57,246.878712,1.6083150984682713,Heavy,0,8579.999999999989,Premium Segment
1.2,Premium,F,VS1,62.3,58.0,9.05730573580712,6.78,6.71,4.2,191.07396,1.605952380952381,Medium,0,8579.999999999989,Premium Segment
1.51,Very Good,F,SI2,62.7,60.0,9.05742226555147,7.25,7.32,4.57,242.52990000000003,1.5940919037199124,Heavy,0,8580.999999999996,Premium Segment
1.29,Ideal,G,VS2,62.5,57.0,9.05753878171822,6.89,6.92,4.35,207.40277999999995,1.5873563218390805,Medium,0,8582.0,Premium Segment
1.31,Ideal,H,VS1,61.5,55.0,9.057655284310536,7.05,7.02,4.33,214.29603,1.6247113163972289,Medium,0,8583.000000000018,Premium Segment
1.31,Ideal,H,VS1,61.5,56.0,9.057655284310536,7.06,7.0,4.32,213.4944,1.6273148148148149,Medium,0,8583.000000000018,Premium Segment
1.22,Premium,G,VS1,62.2,59.0,9.057655284310536,6.82,6.87,4.26,199.595484,1.6068075117370897,Medium,0,8583.000000000018,Premium Segment
1.58,Premium,I,VS2,59.4,61.0,9.057655284310536,7.66,7.63,4.54,265.343932,1.683920704845815,Heavy,2,8583.000000000018,Luxury Segment
1.24,Ideal,G,VS1,61.9,54.0,9.057771773331575,6.89,6.92,4.27,203.588476,1.617096018735363,Medium,0,8583.999999999996,Premium Segment
1.23,Ideal,H,IF,61.3,57.0,9.057888248784506,6.92,6.87,4.23,201.095892,1.6300236406619382,Medium,0,8585.000000000002,Premium Segment
1.64,Premium,I,SI2,61.3,58.0,9.058121158998672,7.58,7.62,4.66,269.159736,1.630901287553648,Heavy,2,8587.000000000002,Luxury Segment
1.2,Ideal,F,VS2,61.2,53.0,9.058237593766226,6.88,6.85,4.2,197.9376,1.6345238095238095,Medium,0,8588.000000000007,Premium Segment
1.5,Very Good,I,SI1,60.4,61.0,9.058470422638056,7.35,7.39,4.45,241.708425,1.6561797752808989,Medium,2,8589.999999999995,Luxury Segment
1.65,Premium,I,SI2,62.0,59.0,9.058470422638056,7.61,7.54,4.7,269.68318000000005,1.6117021276595744,Heavy,0,8589.999999999995,Premium Segment
1.2,Ideal,F,VS2,62.3,56.0,9.058470422638056,6.82,6.79,4.24,196.345072,1.604952830188679,Medium,0,8589.999999999995,Premium Segment
1.04,Ideal,G,VVS2,62.5,55.0,9.058470422638056,6.53,6.47,4.06,171.53134599999998,1.600985221674877,Medium,0,8589.999999999995,Premium Segment
1.1,Very Good,G,IF,60.5,55.0,9.058703197313225,6.77,6.71,4.08,185.340936,1.6519607843137256,Medium,2,8592.000000000015,Luxury Segment
1.15,Ideal,G,VVS2,62.5,53.0,9.058703197313225,6.69,6.72,4.18,187.919424,1.604066985645933,Medium,0,8592.000000000015,Premium Segment
1.12,Ideal,G,VVS2,62.5,56.0,9.058703197313225,6.59,6.66,4.14,181.702116,1.60024154589372,Medium,0,8592.000000000015,Premium Segment
1.55,Premium,J,VS1,62.6,59.0,9.05881956433494,7.35,7.4,4.62,251.2818,1.5963203463203464,Heavy,0,8592.99999999999,Premium Segment
1.55,Premium,H,VS1,60.8,60.0,9.05881956433494,7.54,7.5,4.57,258.4335,1.6455142231947482,Heavy,2,8592.99999999999,Luxury Segment
1.57,Premium,J,VS1,61.3,59.0,9.0590522577624,7.44,7.47,4.57,253.985976,1.6312910284463895,Heavy,2,8594.999999999985,Luxury Segment
1.2,Premium,G,VS1,61.4,60.0,9.059168584174444,6.86,6.81,4.2,196.20972,1.6273809523809524,Medium,2,8595.999999999996,Luxury Segment
1.22,Ideal,H,VS2,61.3,56.0,9.059168584174444,6.85,6.88,4.21,198.40888,1.6306413301662708,Medium,0,8595.999999999996,Premium Segment
1.2,Ideal,G,VS1,62.4,57.0,9.059168584174444,6.74,6.82,4.23,194.43956400000005,1.602836879432624,Medium,0,8595.999999999996,Premium Segment
1.2,Ideal,G,VS1,62.3,56.0,9.059168584174444,6.82,6.77,4.23,195.305022,1.606382978723404,Medium,0,8595.999999999996,Premium Segment
1.2,Premium,G,VS1,60.2,60.0,9.059168584174444,7.0,6.91,4.19,202.67030000000003,1.6599045346062051,Medium,2,8595.999999999996,Luxury Segment
1.2,Very Good,G,VS1,63.4,56.0,9.059168584174444,6.74,6.7,4.26,192.37308,1.5774647887323945,Medium,0,8595.999999999996,Premium Segment
1.29,Premium,D,SI1,62.7,55.0,9.059284897056228,6.96,6.91,4.35,209.20716,1.5942528735632189,Medium,0,8597.000000000013,Premium Segment
1.51,Premium,H,SI2,60.2,59.0,9.059401196410896,7.43,7.33,4.44,241.810836,1.662162162162162,Heavy,2,8597.999999999995,Luxury Segment
1.43,Ideal,G,SI1,62.8,57.0,9.0595174822416,7.17,7.12,4.49,229.21629600000003,1.5913140311804008,Medium,0,8599.0,Premium Segment
1.2,Premium,E,VS2,62.2,59.0,9.059866258621348,6.82,6.78,4.23,195.59350800000004,1.607565011820331,Medium,0,8601.999999999998,Premium Segment
1.2,Premium,G,VS1,62.4,58.0,9.059866258621348,6.82,6.8,4.25,197.098,1.6023529411764708,Medium,0,8601.999999999998,Premium Segment
1.0,Premium,F,VVS2,59.9,60.0,9.059866258621348,6.5,6.46,3.88,162.9212,1.6701030927835052,Medium,2,8601.999999999998,Luxury Segment
1.0,Premium,F,VVS2,61.3,55.0,9.059866258621348,6.44,6.41,3.94,162.644776,1.6307106598984773,Medium,0,8601.999999999998,Premium Segment
1.2,Premium,G,VS1,62.8,58.0,9.059866258621348,6.84,6.75,4.27,197.1459,1.5913348946135832,Medium,0,8601.999999999998,Premium Segment
1.5,Premium,J,VVS2,61.8,60.0,9.05998249038762,7.33,7.36,4.54,244.927552,1.61784140969163,Medium,2,8602.999999999995,Luxury Segment
1.52,Ideal,J,VS1,62.3,58.0,9.060563446657955,7.32,7.35,4.57,245.87514,1.6050328227571116,Heavy,0,8608.000000000005,Premium Segment
1.03,Ideal,G,VVS1,62.4,57.0,9.060563446657955,6.47,6.39,4.01,165.786633,1.6034912718204488,Medium,0,8608.000000000005,Premium Segment
1.22,Ideal,G,VS1,62.5,57.0,9.060563446657955,6.82,6.77,4.25,196.22845,1.5988235294117648,Medium,0,8608.000000000005,Premium Segment
1.65,Ideal,J,SI1,62.2,54.0,9.060795734696166,7.52,7.59,4.7,268.26096,1.607446808510638,Heavy,0,8610.000000000005,Premium Segment
1.04,Premium,F,VVS2,62.1,56.0,9.060795734696166,6.54,6.48,4.04,171.211968,1.6113861386138613,Medium,0,8610.000000000005,Premium Segment
1.31,Ideal,I,VS1,61.8,55.0,9.060911858484252,7.03,7.05,4.35,215.592525,1.6183908045977011,Medium,0,8610.999999999982,Premium Segment
1.03,Ideal,D,VS1,61.8,56.0,9.061027968789174,6.46,6.54,4.02,169.83856799999998,1.6169154228855722,Medium,0,8612.000000000005,Premium Segment
1.5,Ideal,H,SI2,62.8,55.0,9.06126014896203,7.27,7.31,4.58,243.398146,1.5917030567685588,Medium,0,8613.999999999993,Premium Segment
1.21,Premium,G,VS1,62.7,58.0,9.061492275239766,6.76,6.85,4.27,197.72662,1.5936768149882905,Medium,0,8615.999999999996,Premium Segment
1.21,Ideal,G,VS1,62.6,56.0,9.061492275239766,6.77,6.81,4.25,195.940725,1.5976470588235292,Medium,0,8615.999999999996,Premium Segment
1.02,Premium,F,VVS2,60.9,59.0,9.061492275239766,6.44,6.56,3.96,167.295744,1.6414141414141414,Medium,2,8615.999999999996,Luxury Segment
1.31,Ideal,H,VS1,62.5,56.0,9.061608318175784,6.95,7.03,4.37,213.51164500000004,1.59954233409611,Medium,0,8617.000000000005,Premium Segment
1.06,Ideal,F,VVS2,61.1,57.0,9.06184036365774,6.57,6.62,4.03,175.27840200000003,1.6364764267990075,Medium,2,8619.000000000015,Luxury Segment
1.58,Very Good,H,SI2,62.4,57.0,9.061956366209923,7.36,7.45,4.62,253.32384,1.602813852813853,Heavy,0,8619.999999999984,Premium Segment
1.52,Ideal,H,SI2,62.0,60.0,9.061956366209923,7.31,7.37,4.55,245.129885,1.6131868131868132,Heavy,2,8619.999999999984,Luxury Segment
1.01,Very Good,G,IF,62.8,57.0,9.06207235530708,6.39,6.42,4.02,164.91567599999996,1.5932835820895523,Medium,0,8621.000000000004,Premium Segment
1.5,Very Good,J,VVS2,62.9,58.0,9.062188330952324,7.25,7.31,4.58,242.72855,1.5895196506550218,Medium,0,8621.999999999996,Premium Segment
1.05,Ideal,G,VVS1,60.1,57.0,9.06230429314878,6.58,6.63,3.97,173.192838,1.663727959697733,Medium,2,8623.000000000007,Luxury Segment
1.03,Premium,D,VVS2,61.7,59.0,9.06230429314878,6.48,6.43,3.98,165.83227200000002,1.621859296482412,Medium,2,8623.000000000007,Luxury Segment
1.4,Premium,H,SI1,60.5,60.0,9.06242024189956,7.22,7.16,4.35,224.87412,1.6528735632183909,Medium,2,8623.99999999999,Luxury Segment
1.02,Very Good,G,IF,62.3,59.0,9.06242024189956,6.36,6.45,3.99,163.67778000000004,1.6052631578947367,Medium,0,8623.99999999999,Premium Segment
1.4,Good,D,SI1,63.8,60.0,9.06242024189956,7.01,6.95,4.45,216.801775,1.5685393258426967,Medium,0,8623.99999999999,Premium Segment
1.06,Ideal,G,VVS2,60.1,57.0,9.062652099076578,6.61,6.66,3.99,175.65017400000002,1.662907268170426,Medium,2,8625.999999999993,Luxury Segment
1.02,Very Good,F,VVS2,59.4,59.0,9.062768007509048,6.58,6.69,3.94,173.439588,1.684010152284264,Medium,2,8627.000000000007,Luxury Segment
1.29,Very Good,H,VS1,60.8,58.0,9.062999784077473,7.01,7.04,4.27,210.726208,1.6451990632318505,Medium,2,8628.999999999993,Luxury Segment
1.21,Ideal,F,VS1,62.2,54.9,9.062999784077473,6.79,6.84,4.24,196.920864,1.6073113207547167,Medium,0,8628.999999999993,Premium Segment
1.03,Ideal,E,VS1,61.9,57.0,9.062999784077473,6.46,6.44,4.0,166.4096,1.6125,Medium,0,8628.999999999993,Premium Segment
1.03,Premium,E,VS1,62.8,58.0,9.062999784077473,6.46,6.41,4.04,167.290744,1.592821782178218,Medium,0,8628.999999999993,Premium Segment
1.72,Very Good,I,SI2,63.4,57.0,9.063115652219658,7.6,7.58,4.81,277.09448,1.577962577962578,Heavy,0,8630.0,Premium Segment
1.6,Premium,I,SI2,60.8,58.0,9.063115652219658,7.59,7.51,4.59,261.634131,1.644880174291939,Heavy,2,8630.0,Luxury Segment
1.52,Premium,D,SI2,62.8,58.0,9.06323150693797,7.37,7.28,4.6,246.80656,1.5923913043478262,Heavy,0,8631.000000000002,Premium Segment
1.52,Premium,I,SI1,61.9,58.0,9.06323150693797,7.42,7.37,4.58,250.459132,1.6146288209606985,Heavy,0,8631.000000000002,Premium Segment
1.39,Premium,F,SI1,62.1,58.0,9.06323150693797,7.16,7.1,4.43,225.20348,1.6094808126410836,Medium,0,8631.000000000002,Premium Segment
1.52,Ideal,D,SI2,62.7,56.0,9.06323150693797,7.35,7.28,4.59,245.60172,1.593681917211329,Heavy,0,8631.000000000002,Premium Segment
1.22,Very Good,G,VS1,62.2,58.0,9.063463176115423,6.75,6.81,4.22,193.98285,1.6066350710900474,Medium,0,8633.000000000004,Premium Segment
1.12,Premium,D,VS1,62.1,57.0,9.063463176115423,6.68,6.65,4.14,183.90708,1.609903381642512,Medium,0,8633.000000000004,Premium Segment
1.51,Very Good,G,SI2,60.5,54.6,9.063926353520646,7.36,7.4,4.46,242.90944,1.6547085201793723,Heavy,2,8636.999999999996,Luxury Segment
1.51,Very Good,I,SI1,62.2,60.0,9.063926353520646,7.23,7.3,4.52,238.56108,1.6073008849557524,Heavy,0,8636.999999999996,Premium Segment
1.51,Very Good,G,SI2,62.8,56.0,9.063926353520646,7.22,7.3,4.56,240.33936,1.592105263157895,Heavy,0,8636.999999999996,Premium Segment
1.04,Ideal,G,VVS1,62.2,55.0,9.063926353520646,6.48,6.51,4.04,170.426592,1.6076732673267329,Medium,0,8636.999999999996,Premium Segment
1.51,Very Good,I,SI1,62.7,61.0,9.063926353520646,7.27,7.33,4.58,244.064078,1.593886462882096,Heavy,0,8636.999999999996,Premium Segment
1.51,Ideal,G,SI2,60.8,57.0,9.063926353520646,7.39,7.44,4.51,247.967016,1.6441241685144126,Heavy,2,8636.999999999996,Luxury Segment
1.51,Very Good,I,SI1,62.6,60.0,9.063926353520646,7.27,7.34,4.57,243.863426,1.598468271334792,Heavy,0,8636.999999999996,Premium Segment
1.02,Ideal,F,VS1,62.0,57.0,9.063926353520646,6.49,6.44,4.01,167.60035600000003,1.612219451371571,Medium,0,8636.999999999996,Premium Segment
1.53,Ideal,I,SI2,61.9,58.0,9.063926353520646,7.39,7.34,4.56,247.34625599999995,1.6151315789473686,Heavy,0,8636.999999999996,Premium Segment
1.0,Very Good,E,VVS2,61.0,62.0,9.064042114358884,6.4,6.46,3.92,162.06848,1.6403061224489794,Medium,2,8637.999999999996,Luxury Segment
1.17,Ideal,G,VS1,61.8,57.0,9.0641578617981,6.76,6.8,4.19,192.60592,1.618138424821002,Medium,0,8638.999999999984,Premium Segment
1.07,Ideal,F,VS2,61.7,57.0,9.0642735958414,6.52,6.54,4.03,171.842424,1.6203473945409426,Medium,0,8640.0,Premium Segment
1.57,Ideal,G,SI2,62.0,56.0,9.064620717626775,7.44,7.47,4.62,256.764816,1.6136363636363635,Heavy,0,8642.99999999999,Premium Segment
1.02,Premium,G,IF,61.8,59.0,9.064620717626775,6.46,6.41,3.98,164.806228,1.6168341708542715,Medium,0,8642.99999999999,Premium Segment
1.06,Ideal,G,VVS1,61.6,57.0,9.064620717626775,6.55,6.53,4.03,172.36914500000003,1.6228287841191067,Medium,0,8642.99999999999,Premium Segment
1.35,Very Good,H,VVS2,63.1,56.0,9.064736398117391,6.95,7.03,4.41,215.46598500000005,1.5850340136054422,Medium,0,8644.000000000004,Premium Segment
1.55,Very Good,I,SI1,62.0,62.0,9.064736398117391,7.33,7.47,4.59,251.325909,1.6122004357298476,Heavy,2,8644.000000000004,Luxury Segment
1.28,Very Good,H,VS1,61.2,55.0,9.064852065227576,6.98,7.04,4.29,210.807168,1.634032634032634,Medium,0,8644.999999999995,Premium Segment
1.05,Ideal,G,VVS2,62.2,56.0,9.064852065227576,6.49,6.53,4.05,171.63778499999998,1.6074074074074074,Medium,0,8644.999999999995,Premium Segment
1.05,Ideal,G,VVS2,62.5,55.0,9.064852065227576,6.49,6.53,4.07,172.48537900000002,1.5995085995085994,Medium,0,8644.999999999995,Premium Segment
1.05,Ideal,G,VVS2,61.9,57.0,9.064852065227576,6.51,6.54,4.04,172.004616,1.61509900990099,Medium,0,8644.999999999995,Premium Segment
1.03,Ideal,D,VS1,62.6,57.0,9.064852065227576,6.44,6.5,4.05,169.533,1.597530864197531,Medium,0,8644.999999999995,Premium Segment
1.5,Premium,H,SI2,62.3,60.0,9.064852065227576,7.3,7.22,4.52,238.23111999999995,1.606194690265487,Medium,0,8644.999999999995,Premium Segment
1.16,Ideal,G,VVS2,62.0,56.0,9.06496771896043,6.71,6.75,4.17,188.869725,1.6139088729016788,Medium,0,8645.999999999998,Premium Segment
1.01,Good,F,VVS2,60.3,62.0,9.065083359319043,6.47,6.54,3.92,165.870096,1.659438775510204,Medium,2,8646.999999999993,Luxury Segment
1.01,Ideal,G,VVS1,61.1,56.0,9.065083359319043,6.51,6.49,3.97,167.732103,1.63727959697733,Medium,0,8646.999999999993,Premium Segment
1.17,Ideal,F,VS1,62.2,56.0,9.065198986306513,6.74,6.77,4.2,191.64516,1.6083333333333332,Medium,0,8648.000000000005,Premium Segment
1.5,Premium,D,SI2,61.9,58.0,9.065314599925925,7.34,7.27,4.52,241.195336,1.616150442477876,Medium,0,8648.999999999998,Premium Segment
1.09,Very Good,G,IF,62.9,57.0,9.065430200180376,6.52,6.58,4.12,176.75459199999997,1.5898058252427183,Medium,0,8650.000000000018,Premium Segment
1.27,Ideal,H,VS1,61.4,56.0,9.06566136060674,6.95,6.97,4.27,206.845205,1.6299765807962532,Medium,0,8652.000000000005,Premium Segment
1.54,Premium,J,VVS2,61.1,59.0,9.06566136060674,7.45,7.4,4.54,250.29020000000003,1.6354625550660795,Heavy,2,8652.000000000005,Luxury Segment
1.74,Premium,H,SI1,61.6,59.0,9.06577692078483,7.7,7.62,4.72,276.94128,1.6228813559322035,Heavy,2,8652.999999999993,Luxury Segment
1.41,Premium,H,VS2,61.2,60.0,9.06589246761031,7.17,7.21,4.4,227.46108000000004,1.6340909090909088,Medium,2,8653.999999999998,Luxury Segment
1.43,Very Good,H,SI1,61.7,59.0,9.06589246761031,7.23,7.29,4.48,236.12601600000005,1.6205357142857142,Medium,2,8653.999999999998,Luxury Segment
1.53,Very Good,E,SI2,63.1,59.0,9.06589246761031,7.38,7.21,4.61,245.29717800000003,1.5824295010845986,Heavy,0,8653.999999999998,Premium Segment
1.04,Very Good,G,IF,60.7,58.0,9.066008001086264,6.52,6.65,4.0,173.432,1.64625,Medium,2,8655.000000000007,Luxury Segment
1.54,Very Good,I,VS2,62.2,58.0,9.066123521215774,7.32,7.37,4.57,246.544188,1.6072210065645514,Heavy,0,8656.0,Premium Segment
1.02,Ideal,D,VS1,61.2,56.0,9.0663545214478,6.48,6.53,3.98,168.41131200000004,1.634422110552764,Medium,0,8657.999999999982,Premium Segment
1.02,Ideal,D,VS1,62.0,56.0,9.0663545214478,6.46,6.5,4.02,168.79979999999998,1.611940298507463,Medium,0,8657.999999999982,Premium Segment
1.21,Premium,F,VS2,61.6,58.0,9.066585468331043,6.88,6.79,4.21,196.670992,1.6235154394299287,Medium,0,8659.999999999985,Premium Segment
1.5,Very Good,J,VS1,61.3,59.0,9.06681636189014,7.36,7.41,4.53,247.05532800000003,1.6302428256070638,Medium,2,8662.0,Luxury Segment
1.5,Very Good,I,VS2,63.0,57.0,9.06681636189014,7.2,7.25,4.55,237.51,1.5879120879120878,Medium,0,8662.0,Premium Segment
1.01,Ideal,G,VVS2,61.6,54.0,9.06681636189014,6.51,6.55,4.02,171.41480999999996,1.6243781094527363,Medium,0,8662.0,Premium Segment
1.47,Very Good,H,SI1,62.9,58.0,9.066931788680826,7.18,7.23,4.53,235.158642,1.5905077262693157,Medium,0,8662.999999999995,Premium Segment
1.6,Fair,D,SI2,64.7,58.0,9.067277989134343,7.35,7.28,4.73,253.09284,1.5465116279069766,Heavy,0,8665.999999999984,Premium Segment
1.5,Premium,H,SI1,61.6,58.0,9.067624069774588,7.33,7.38,4.53,245.052162,1.6236203090507726,Medium,0,8669.000000000005,Premium Segment
1.2,Ideal,F,VS2,61.9,53.0,9.067624069774588,6.84,6.79,4.22,195.991992,1.6149289099526063,Medium,0,8669.000000000005,Premium Segment
1.2,Premium,F,VS1,61.8,59.0,9.067624069774588,6.79,6.76,4.19,192.322676,1.616945107398568,Medium,0,8669.000000000005,Premium Segment
1.37,Premium,H,VS1,62.9,58.0,9.067624069774588,7.12,7.07,4.46,224.509264,1.5908071748878925,Medium,0,8669.000000000005,Premium Segment
1.24,Good,G,VS2,61.3,57.0,9.067970030684457,6.78,6.88,4.19,195.448416,1.6300715990453458,Medium,0,8672.000000000007,Premium Segment
1.13,Ideal,F,VS1,61.1,56.0,9.06820060481506,6.7,6.79,4.12,187.43116,1.637135922330097,Medium,0,8673.999999999995,Premium Segment
1.08,Ideal,E,VS1,61.6,57.0,9.06820060481506,6.58,6.61,4.06,176.584828,1.6243842364532022,Medium,0,8673.999999999995,Premium Segment
1.26,Premium,F,VS2,62.8,58.0,9.06843112579349,6.89,6.84,4.31,203.119956,1.5928074245939676,Medium,0,8676.0,Premium Segment
1.51,Ideal,J,VS1,61.8,59.0,9.068661593644244,7.36,7.39,4.56,248.020224,1.617324561403509,Heavy,2,8677.999999999989,Luxury Segment
1.55,Ideal,H,SI2,62.1,57.0,9.068661593644244,7.39,7.43,4.6,252.57542,1.6108695652173914,Heavy,0,8677.999999999989,Premium Segment
1.23,Ideal,F,VS1,61.3,57.0,9.068776807654396,6.93,6.86,4.23,201.093354,1.6300236406619382,Medium,0,8679.000000000005,Premium Segment
1.73,Premium,I,VS2,59.8,58.0,9.068892008391808,7.8,7.79,4.66,283.15092,1.6727467811158798,Heavy,2,8680.000000000002,Luxury Segment
1.59,Ideal,J,VS2,62.9,58.0,9.06900719585954,7.45,7.39,4.66,256.55863,1.592274678111588,Heavy,0,8681.000000000004,Premium Segment
1.46,Premium,D,SI2,62.0,55.0,9.069237530998182,7.32,7.23,4.51,238.685436,1.6130820399113084,Medium,0,8682.999999999993,Premium Segment
1.5,Ideal,I,SI1,62.1,55.0,9.069467813094768,7.32,7.36,4.56,245.670912,1.6096491228070176,Medium,0,8685.000000000005,Premium Segment
1.41,Premium,H,VS2,62.0,58.0,9.06958293425992,7.19,7.12,4.44,227.29603200000005,1.6114864864864864,Medium,0,8685.999999999993,Premium Segment
1.52,Ideal,J,VS1,62.8,54.3,9.069698042173716,7.32,7.35,4.61,248.02722000000003,1.5911062906724511,Heavy,0,8686.999999999993,Premium Segment
1.2,Ideal,G,VS1,62.6,54.3,9.069698042173716,6.76,6.8,4.25,195.364,1.5952941176470588,Medium,0,8686.999999999993,Premium Segment
1.72,Ideal,J,SI1,62.0,57.0,9.069813136839208,7.66,7.62,4.74,276.670008,1.6118143459915613,Heavy,0,8688.00000000002,Premium Segment
1.01,Premium,F,VVS2,62.0,58.0,9.069813136839208,6.45,6.36,3.97,162.85734000000002,1.6133501259445844,Medium,0,8688.00000000002,Premium Segment
1.01,Ideal,F,VVS2,61.0,57.0,9.069813136839208,6.52,6.46,3.96,166.792032,1.638888888888889,Medium,2,8688.00000000002,Luxury Segment
1.01,Premium,F,VVS2,61.8,55.0,9.069813136839208,6.45,6.36,3.96,162.44712,1.6174242424242424,Medium,0,8688.00000000002,Premium Segment
1.01,Ideal,F,VVS2,61.8,56.0,9.069813136839208,6.49,6.46,4.0,167.7016,1.61875,Medium,0,8688.00000000002,Premium Segment
1.19,Very Good,G,VVS2,61.8,59.0,9.069928218259438,6.75,6.77,4.18,191.01555,1.6172248803827751,Medium,0,8689.000000000004,Premium Segment
1.71,Very Good,J,SI1,62.9,58.0,9.07004328643746,7.58,7.64,4.79,277.394648,1.588726513569937,Heavy,0,8690.000000000004,Premium Segment
1.71,Premium,J,SI1,61.7,59.0,9.07004328643746,7.63,7.7,4.73,277.89223000000004,1.6205073995771668,Heavy,2,8690.000000000004,Luxury Segment
1.74,Premium,J,SI2,59.7,57.0,9.07004328643746,7.88,7.8,4.68,287.65151999999995,1.6752136752136753,Heavy,2,8690.000000000004,Luxury Segment
1.21,Ideal,F,VS2,62.4,59.0,9.07015834137632,6.82,6.77,4.24,195.766736,1.6025943396226414,Medium,0,8691.0,Premium Segment
1.24,Ideal,H,VVS1,61.9,55.0,9.070388411548738,6.85,6.91,4.27,202.114045,1.611241217798595,Medium,0,8693.000000000002,Premium Segment
1.05,Premium,F,VVS2,61.3,59.0,9.070388411548738,6.56,6.48,4.0,170.0352,1.63,Medium,2,8693.000000000002,Luxury Segment
1.2,Premium,D,VS2,61.6,60.0,9.070388411548738,6.78,6.72,4.16,189.536256,1.6225961538461535,Medium,2,8693.000000000002,Luxury Segment
1.52,Premium,I,SI1,60.5,60.0,9.070503426788385,7.4,7.48,4.5,249.084,1.653333333333333,Heavy,2,8694.000000000011,Luxury Segment
1.11,Ideal,E,VS2,62.1,53.0,9.07096335550754,6.67,6.69,4.14,184.736322,1.6135265700483092,Medium,0,8697.999999999998,Premium Segment
1.2,Ideal,G,VS1,62.4,57.1,9.07096335550754,6.72,6.79,4.23,193.009824,1.5969267139479904,Medium,0,8697.999999999998,Premium Segment
1.21,Ideal,G,VS1,61.1,58.0,9.071078304642676,6.9,6.87,4.21,199.56663000000003,1.6353919239904988,Medium,2,8699.000000000004,Luxury Segment
1.03,Ideal,F,VVS2,61.6,56.0,9.071308163280625,6.46,6.53,4.0,168.7352,1.62375,Medium,0,8700.999999999995,Premium Segment
1.12,Ideal,G,VVS2,62.1,54.8,9.071308163280625,6.64,6.66,4.13,182.638512,1.610169491525424,Medium,0,8700.999999999995,Premium Segment
1.2,Ideal,G,VS1,62.4,57.0,9.071308163280625,6.8,6.78,4.24,195.48096,1.6014150943396226,Medium,0,8700.999999999995,Premium Segment
1.2,Ideal,G,VS1,62.0,57.0,9.071308163280625,6.81,6.78,4.21,194.383278,1.6140142517814726,Medium,0,8700.999999999995,Premium Segment
1.5,Very Good,F,SI2,63.1,63.0,9.071423072789514,7.27,7.21,4.57,239.544319,1.584245076586433,Medium,0,8702.000000000004,Premium Segment
1.05,Premium,G,VVS2,59.5,61.0,9.071423072789514,6.69,6.63,3.96,175.644612,1.681818181818182,Medium,2,8702.000000000004,Luxury Segment
1.52,Very Good,I,SI1,62.6,60.0,9.071537969095724,7.3,7.33,4.58,245.07122,1.5971615720524015,Heavy,0,8703.0,Premium Segment
1.27,Premium,G,VS2,61.0,60.0,9.071767722112243,6.97,6.93,4.24,204.800904,1.639150943396226,Medium,2,8705.000000000004,Luxury Segment
1.27,Ideal,G,VS2,62.8,54.0,9.071767722112243,6.92,6.87,4.33,205.849932,1.5923787528868358,Medium,0,8705.000000000004,Premium Segment
1.51,Very Good,J,VVS2,62.6,63.0,9.071882578828616,7.29,7.24,4.55,240.14718,1.5967032967032968,Heavy,2,8706.000000000002,Luxury Segment
1.51,Good,D,SI2,64.1,61.0,9.071882578828616,7.18,7.14,4.59,235.307268,1.5599128540305012,Heavy,0,8706.000000000002,Premium Segment
1.01,Very Good,F,VVS1,63.4,55.0,9.071882578828616,6.44,6.34,4.05,165.35987999999998,1.577777777777778,Medium,0,8706.000000000002,Premium Segment
1.07,Ideal,G,VVS2,61.5,56.0,9.071997422354436,6.58,6.6,4.05,175.8834,1.6271604938271604,Medium,0,8706.999999999978,Premium Segment
0.91,Ideal,D,VVS2,62.0,54.0,9.071997422354436,6.2,6.25,3.86,149.575,1.612694300518135,Medium,0,8706.999999999978,Premium Segment
1.13,Premium,G,VVS1,59.3,59.0,9.072227069846548,6.79,6.87,4.05,188.921565,1.6864197530864198,Medium,2,8708.999999999995,Luxury Segment
